,date,time,line,start,stop,crowdedness,E,N,F,is_old_seat_empty,is_p_seat_empty,p_seat_empty_count,female,male,age,child,teenage,youth,middle_age,old_age,badge,pregnant,heavy,behavior1,behavior2,behavior3,cellphone,thinking,sleep,earphone,talking,calling,reading,makeup,eating,writing
691,2019. 8. 14.,9:10:00,5,왕십리,공덕,N,0,1,0,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,독서,,,0,0,0,0,0,0,1,0,0,0
692,2019. 8. 14.,9:20:00,5,을지로4가,공덕,E,1,0,0,1,1,6.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
693,2019. 8. 14.,9:26:00,5,광화문,공덕,E,1,0,0,1,1,4.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
694,2019. 8. 14.,9:23:00,6,불광,합정,E,1,0,0,1,1,4.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
695,2019. 8. 14.,9:23:00,6,불광,응암,E,1,0,0,1,1,4.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
696,2019. 8. 14.,9:36:00,6,응암,새절,E,1,0,0,1,0,,0,1,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
697,2019. 8. 14.,9:43:00,6,새절,합정,N,0,1,0,1,1,6.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
698,2019. 8. 14.,9:48:00,6,합정,광흥창,N,0,1,0,1,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,멍,,,0,1,0,0,0,0,0,0,0,0
699,2019. 8. 14.,9:50:00,6,광흥창,공덕,N,0,1,0,1,1,2.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
700,2019. 8. 14.,8:00:00,1,병점,신길,E,1,0,0,1,0,,0,1,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,핸드폰,이어폰,,1,0,0,1,0,0,0,0,0,0
701,2019. 8. 14.,8:00:00,1,병점,수원,E,1,0,0,1,1,2.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
702,2019. 8. 14.,8:09:00,1,병점,신길,N,0,1,0,1,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
703,2019. 8. 14.,8:37:00,1,수원,신길,E,1,0,0,1,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,잠,,,0,0,1,0,0,0,0,0,0,0
704,2019. 8. 14.,8:37:00,1,수원,성균관대,E,1,0,0,1,1,2.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
705,2019. 8. 14.,8:43:00,1,수원,신길,N,0,1,0,1,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
706,2019. 8. 14.,8:52:00,1,병점,신길,N,0,1,0,1,0,,0,1,노년,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,핸드폰,이어폰,,1,0,0,1,0,0,0,0,0,0
707,2019. 8. 14.,9:06:00,5,신길,공덕,F,0,0,1,0,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,핸드폰,이어폰,,1,0,0,1,0,0,0,0,0,0
708,2019. 8. 14.,9:07:00,5,신길,공덕,F,0,0,1,0,0,,1,0,노년,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
709,2019. 8. 14.,9:08:00,5,신길,공덕,F,0,0,1,1,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
710,2019. 8. 14.,9:33:00,5,신길,공덕,F,0,0,1,0,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,잠,,,0,0,1,0,0,0,0,0,0,0
711,2019. 8. 14.,9:33:00,5,신길,공덕,F,0,0,1,0,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,잠,,,0,0,1,0,0,0,0,0,0,0
712,2019. 8. 14.,9:40:00,5,신길,공덕,F,0,0,1,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
713,2019. 8. 14.,18:28:00,5,공덕,신길,F,0,0,1,0,1,4.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
714,2019. 8. 14.,18:28:00,5,공덕,신길,F,0,0,1,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,잠,,,0,0,1,0,0,0,0,0,0,0
715,2019. 8. 14.,18:47:00,1,신길,병점,F,0,0,1,1,0,,0,1,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,멍,,,0,1,0,0,0,0,0,0,0,0
716,2019. 8. 14.,18:48:00,1,신길,병점,F,0,0,1,1,0,,0,1,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
717,2019. 8. 14.,18:47:00,1,신길,수원,F,0,0,1,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
718,2019. 8. 14.,18:47:00,1,신길,수원,F,0,0,1,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
719,2019. 8. 14.,18:26:00,5,공덕,신길,F,0,0,1,0,1,4.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
720,2019. 8. 14.,18:51:00,1,신길,병점,F,0,0,1,1,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
721,2019. 8. 14.,19:06:00,1,신길,병점,F,0,0,1,0,0,,0,1,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,이어폰,잠,,0,0,1,1,0,0,0,0,0,0
722,2019. 8. 14.,19:14:00,1,신길,병점,F,0,0,1,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,이어폰,핸드폰,,1,0,0,1,0,0,0,0,0,0
723,2019. 8. 14.,19:16:00,1,신길,수원,F,0,0,1,0,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
724,2019. 8. 14.,19:29:00,1,화서,병점,E,1,0,0,1,1,3.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
725,2019. 8. 14.,19:35:00,1,화서,수원,E,1,0,0,1,1,1.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
726,2019. 8. 14.,19:35:00,1,수원,병점,E,1,0,0,1,1,2.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
727,2019. 8. 14.,18:23:00,5,공덕,애오개,F,0,0,1,0,1,1.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
728,2019. 8. 14.,18:23:00,5,공덕,왕십리,F,0,0,1,0,0,,1,0,노년,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,멍,,,0,1,0,0,0,0,0,0,0,0
729,2019. 8. 14.,18:26:00,5,공덕,왕십리,F,0,0,1,0,0,,0,1,노년,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,멍,,,0,1,0,0,0,0,0,0,0,0
730,2019. 8. 14.,18:26:00,5,충정로,왕십리,F,0,0,1,0,1,9.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
731,2019. 8. 14.,18:54:00,10,왕십리,도곡,F,0,0,1,0,1,7.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
732,2019. 8. 14.,19:04:00,10,강남구청,도곡,F,0,0,1,0,1,4.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
733,2019. 8. 14.,19:10:00,10,왕십리,야탑,F,0,0,1,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,이어폰,,,0,0,0,1,0,0,0,0,0,0
734,2019. 8. 14.,19:10:00,10,왕십리,야탑,F,0,0,1,0,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,독서,,,0,0,0,0,0,0,1,0,0,0
735,2019. 8. 14.,19:26:00,10,태평,모란,F,0,0,1,0,1,1.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
736,2019. 8. 14.,19:29:00,10,왕십리,야탑,F,0,0,1,0,0,,0,1,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,잠,,,0,0,1,0,0,0,0,0,0,0
737,2019. 8. 14.,18:48:00,6,공덕,합정,N,0,1,0,0,0,,1,0,어린이,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
738,2019. 8. 14.,18:48:00,6,공덕,합정,N,0,1,0,0,0,,0,1,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
739,2019. 8. 14.,18:56:00,6,합정,증산,N,0,1,0,1,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
740,2019. 8. 14.,18:56:00,6,합정,증산,N,0,1,0,1,0,,1,0,노년,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,멍,,,0,1,0,0,0,0,0,0,0,0
741,2019. 8. 14.,19:12:00,6,새절,불광,E,1,0,0,1,1,3.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
742,2019. 8. 14.,19:12:00,6,증산,불광,E,1,0,0,1,1,4.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
743,2019. 8. 14.,8:27:00,7,신중동,온수,N,0,1,0,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
744,2019. 8. 14.,8:27:00,7,신중동,온수,N,0,1,0,0,0,,1,0,노년,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,잠,,,0,0,1,0,0,0,0,0,0,0
745,2019. 8. 14.,8:40:00,1,온수,신길,F,0,0,1,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,잠,,,0,0,1,0,0,0,0,0,0,0
746,2019. 8. 14.,8:40:00,1,온수,신길,F,0,0,1,0,0,,1,0,노년,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,독서,,,0,0,0,0,0,0,1,0,0,0
747,2019. 8. 14.,9:03:00,5,신길,공덕,N,0,1,0,0,0,,1,0,노년,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,멍,,,0,1,0,0,0,0,0,0,0,0
748,2019. 8. 14.,9:03:00,5,신길,공덕,N,0,1,0,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
749,2019. 8. 14.,9:06:00,5,신길,공덕,N,0,1,0,0,0,,1,0,노년,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,멍,,,0,1,0,0,0,0,0,0,0,0
750,2019. 8. 14.,9:08:00,5,신길,공덕,N,0,1,0,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
751,2019. 8. 14.,18:22:00,5,공덕,신길,F,0,0,1,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
752,2019. 8. 14.,18:22:00,5,공덕,여의도,F,0,0,1,0,1,3.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
753,2019. 8. 14.,18:30:00,5,공덕,신길,F,0,0,1,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
754,2019. 8. 14.,18:43:00,1,신길,온수,F,0,0,1,0,0,,0,1,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,잠,,,0,0,1,0,0,0,0,0,0,0
755,2019. 8. 14.,18:43:00,1,신길,온수,F,0,0,1,0,0,,1,0,노년,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,잠,,,0,0,1,0,0,0,0,0,0,0
756,2019. 8. 14.,19:06:00,7,온수,신중동,F,0,0,1,0,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,잠,,,0,0,1,0,0,0,0,0,0,0
757,2019. 8. 14.,19:06:00,7,온수,신중동,F,0,0,1,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,잠,,,0,0,1,0,0,0,0,0,0,0
758,2019. 8. 15.,12:30:00,2,잠실,잠실새내,N,0,1,0,1,1,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
759,2019. 8. 15.,12:30:00,2,잠실,선릉,N,0,1,0,1,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,멍,,,0,1,0,0,0,0,0,0,0,0
760,2019. 8. 15.,12:32:00,2,잠실새내,역삼,N,0,1,0,1,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
761,2019. 8. 15.,12:38:00,2,선릉,역삼,N,0,1,0,1,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,잠,,,0,0,1,0,0,0,0,0,0,0
762,2019. 8. 15.,19:16:00,2,역삼,잠실새내,N,0,1,0,1,1,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
763,2019. 8. 15.,19:16:00,2,역삼,잠실,N,0,1,0,1,1,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
764,2019. 8. 15.,19:24:00,2,잠실새내,잠실,N,0,1,0,1,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,멍,,,0,1,0,0,0,0,0,0,0,0
765,2019. 8. 15.,14:39:00,1,중동,동암,E,1,0,0,1,1,5.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
766,2019. 8. 15.,14:39:00,1,중동,주안,E,1,0,0,1,0,,1,0,노년,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,대화,,,0,0,0,0,1,0,0,0,0,0
767,2019. 8. 15.,14:52:00,1,중동,주안,E,1,0,0,1,0,,1,0,노년,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,멍,,,0,1,0,0,0,0,0,0,0,0
768,2019. 8. 16.,8:23:00,1,수원,신길,F,0,0,1,0,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,잠,,,0,0,1,0,0,0,0,0,0,0
769,2019. 8. 16.,8:23:00,1,수원,신길,F,0,0,1,0,0,,0,1,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
770,2019. 8. 16.,8:16:00,1,병점,수원,E,1,0,0,1,1,2.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
771,2019. 8. 16.,8:16:00,1,병점,수원,E,1,0,0,1,1,2.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
772,2019. 8. 16.,8:28:00,1,병점,신길,N,0,1,0,1,0,,0,1,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,이어폰,핸드폰,,1,0,0,1,0,0,0,0,0,0
773,2019. 8. 16.,9:10:00,1,수원,신길,F,0,0,1,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,이어폰,핸드폰,,1,0,0,1,0,0,0,0,0,0
774,2019. 8. 16.,9:10:00,1,수원,신길,F,0,0,1,0,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,독서,,,0,0,0,0,0,0,1,0,0,0
775,2019. 8. 16.,9:18:00,5,신길,공덕,F,0,0,1,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,잠,,,0,0,1,0,0,0,0,0,0,0
776,2019. 8. 16.,9:18:00,5,신길,공덕,F,0,0,1,0,0,,1,0,노년,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
777,2019. 8. 16.,9:12:00,1,병점,신길,F,0,0,1,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,잠,,,0,0,1,0,0,0,0,0,0,0
778,2019. 8. 16.,9:25:00,5,신길,공덕,N,0,1,0,1,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,핸드폰,먹기,,1,0,0,0,0,0,0,0,1,0
779,2019. 8. 16.,9:25:00,5,신길,공덕,N,0,1,0,1,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,핸드폰,이어폰,,1,0,0,1,0,0,0,0,0,0
780,2019. 8. 16.,9:38:00,5,신길,공덕,N,0,1,0,1,0,,0,1,노년,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,멍,,,0,1,0,0,0,0,0,0,0,0
781,2019. 8. 16.,17:57:00,5,공덕,신길,F,0,0,1,1,0,,0,1,어린이,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,대화,,,0,0,0,0,1,0,0,0,0,0
782,2019. 8. 16.,17:57:00,5,공덕,신길,F,0,0,1,1,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
783,2019. 8. 16.,17:58:00,5,공덕,여의도,F,0,0,1,1,1,3.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
784,2019. 8. 16.,18:02:00,5,공덕,신길,F,0,0,1,1,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
785,2019. 8. 16.,18:14:00,1,신길,금정,F,0,0,1,0,1,11.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
786,2019. 8. 16.,18:14:00,1,신길,병점,N,0,1,0,1,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,이어폰,핸드폰,,1,0,0,1,0,0,0,0,0,0
787,2019. 8. 16.,18:14:00,1,신길,수원,F,0,0,1,0,0,,1,0,노년,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,잠,,,0,0,1,0,0,0,0,0,0,0
788,2019. 8. 16.,18:16:00,1,신길,병점,N,0,1,0,1,0,,1,0,노년,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,잠,,,0,0,1,0,0,0,0,0,0,0
789,2019. 8. 16.,18:16:00,1,영등포,안양,F,0,0,1,1,1,8.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
790,2019. 8. 16.,18:38:00,1,신길,수원,F,0,0,1,0,0,,1,0,노년,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,멍,,,0,1,0,0,0,0,0,0,0,0
791,2019. 8. 16.,18:42:00,1,명학,의왕,F,0,0,1,0,1,4.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
792,2019. 8. 16.,18:44:00,1,신길,수원,F,0,0,1,0,0,,0,1,청소년,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
793,2019. 8. 16.,18:45:00,1,신길,병점,N,0,1,0,1,0,,0,1,노년,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,멍,,,0,1,0,0,0,0,0,0,0,0
794,2019. 8. 16.,18:50:00,1,당정,수원,N,0,1,0,1,1,4.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
795,2019. 8. 16.,18:55:00,1,신길,수원,N,0,1,0,1,0,,0,1,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
796,2019. 8. 16.,18:59:00,1,화서,수원,E,1,0,0,1,1,1.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
797,2019. 8. 16.,21:03:00,6,공덕,합정,E,1,0,0,0,0,,0,1,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
798,2019. 8. 16.,21:03:00,6,공덕,합정,E,1,0,0,0,1,4.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
799,2019. 8. 16.,21:11:00,6,합정,마포구청,N,0,1,0,0,1,2.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
800,2019. 8. 16.,21:14:00,6,마포구청,불광,N,0,1,0,0,1,7.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
801,2019. 8. 16.,21:14:00,6,마포구청,불광,N,0,1,0,0,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,통화,,,0,0,0,0,0,1,0,0,0,0
802,2019. 8. 16.,9:16:00,6,화랑대,신당,E,1,0,0,1,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
803,2019. 8. 16.,9:16:00,6,화랑대,태릉입구,E,1,0,0,1,1,1.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
804,2019. 8. 16.,9:19:00,6,태릉입구,보문,N,0,1,0,0,0,,0,1,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
805,2019. 8. 16.,9:30:00,6,보문,창신,F,0,0,1,0,1,1.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
806,2019. 8. 16.,9:31:00,6,창신,이태원,F,0,0,1,1,0,,1,0,어린이,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
807,2019. 8. 16.,9:35:00,6,신당,약수,N,0,1,0,1,0,,0,1,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,멍,,,0,1,0,0,0,0,0,0,0,0
808,2019. 8. 16.,9:38:00,6,약수,공덕,N,0,1,0,1,1,7.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
809,2019. 8. 16.,9:44:00,6,이태원,삼각지,E,1,0,0,1,1,2.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
810,2019. 8. 16.,9:48:00,6,삼각지,공덕,E,1,0,0,1,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,멍,,,0,1,0,0,0,0,0,0,0,0
811,2019. 8. 16.,17:57:00,6,공덕,한강진,N,0,1,0,1,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
812,2019. 8. 16.,17:58:00,6,공덕,삼각지,N,0,1,0,1,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,핸드폰,멍,,1,1,0,0,0,0,0,0,0,0
813,2019. 8. 16.,18:01:00,6,삼각지,화랑대,N,0,1,0,1,1,18.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
814,2019. 8. 16.,18:07:00,6,한강진,청구,N,0,1,0,1,1,3.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
815,2019. 8. 16.,18:12:00,6,청구,동묘앞,F,0,0,1,1,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
816,2019. 8. 16.,18:15:00,6,동묘앞,돌곶이,F,0,0,1,1,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
817,2019. 8. 16.,18:26:00,6,돌곶이,석계,E,1,0,0,1,1,1.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
818,2019. 8. 16.,18:28:00,6,석계,화랑대,N,0,1,0,1,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
819,2019. 8. 16.,8:39:00,7,신중동,온수,E,1,0,0,1,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,화장,,,0,0,0,0,0,0,0,1,0,0
820,2019. 8. 16.,8:39:00,7,신중동,온수,E,1,0,0,1,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
821,2019. 8. 16.,8:55:00,1,온수,신길,N,0,1,0,0,0,,1,0,노년,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,잠,,,0,0,1,0,0,0,0,0,0,0
822,2019. 8. 16.,8:55:00,1,온수,신길,N,0,1,0,0,0,,0,1,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
823,2019. 8. 16.,9:09:00,1,영등포,신길,N,0,1,0,0,1,1.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
824,2019. 8. 16.,9:17:00,5,신길,공덕,N,0,1,0,1,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
825,2019. 8. 16.,9:17:00,5,신길,공덕,N,0,1,0,1,0,,1,0,노년,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
826,2019. 8. 16.,18:00:00,5,공덕,신길,N,0,1,0,1,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
827,2019. 8. 16.,18:00:00,5,공덕,신길,N,0,1,0,1,1,4.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
828,2019. 8. 16.,18:16:00,1,신길,온수,F,0,0,1,0,0,,1,0,노년,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,잠,,,0,0,1,0,0,0,0,0,0,0
829,2019. 8. 16.,18:16:00,1,신길,온수,F,0,0,1,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
830,2019. 8. 16.,18:29:00,1,신길,온수,F,0,0,1,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
831,2019. 8. 16.,18:40:00,7,온수,신중동,F,0,0,1,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
832,2019. 8. 16.,18:40:00,7,온수,신중동,F,0,0,1,0,0,,0,1,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,잠,,,0,0,1,0,0,0,0,0,0,0
